"","ssyk_2012_kod","url","code","title","description"
"164","2642","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2642","2642","Journalister m.fl.","Samlar lokala, nationella och internationella nyheter med hjälp av intervjuer, undersökningar och observationer för tidningar, TV, radio och andra media. Redigerar artiklar och inslag. Granskar och bevakar uppgifter av allmänintresse. Undersöker och rapporterar om utvecklingen inom speciella områden, såsom medicin, vetenskap och teknik. Skriver ledare och kommentarer samt gör inslag om aktuella ämnen och uttrycker en tidnings, radio- eller TV-kanals åsikt."
"165","2643","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2643","2643","Översättare, tolkar och lingvister m.fl.","Översätter text eller tal från ett språk till ett annat. Språkgranskar texter. Utarbetar lexikon. Utvecklar teorier och modeller om språks uppbyggnad och egenskaper. Undersöker och beskriver ett språks ursprung och utvecklingen av dess ordförråd, grammatik och syntax."
"166","2651","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2651","2651","Bildkonstnärer m.fl.","Skapar konst i olika former t.ex. måleri, grafik, teckning och skulptur, video och film, relationell konst, objekt, installation, miljögestaltning, performance, ljuskonst m.m. Vårdar, konserverar, restaurerar och preparerar föremål och material. Gör bokomslag, bokillustrationer, skisser till kläder m.m."
"167","2652","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2652","2652","Musiker, sångare och kompositörer","Framför klassisk musik, populär- eller kyrko­musik som sångare eller instrumentmusiker. Komponerar musikaliska verk, leder och instruerar orkestrar, körer m.m."
"168","2653","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2653","2653","Koreografer och dansare","Skapar och utformar konstnärlig dans. Tränar in och uppträder i dansuppsättningar."
"169","2654","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2654","2654","Regissörer och producenter av film, teater m.m.","Regisserar teater-, film-, TV- och radioproduktion m.m. Sätter upp föreställningar och leder repetitioner och inspelningar."
"170","2655","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2655","2655","Skådespelare","Gestaltar roller i teater-, film-, TV- och radioproduktion m.m. Läser och reciterar litterära verk."
"171","2661","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2661","2661","Socialsekreterare","Utreder individers, familjers och gruppers sociala och ekonomiska problem eller samlevnadsproblem. Kartlägger hjälpbehov och insatser, ger råd och stöd samt utövar tillsyn. Gör utredningar om umgängesrätt vid vårdnadstvist."
"172","2663","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2663","2663","Biståndsbedömare m.fl.","Utreder individers behov av hjälp och stöd från kommunen t.ex. hemtjänst, personlig assistans eller särskilt boende m.m."
"173","2669","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2669","2669","Övriga yrken inom socialt arbete","Utför annat socialt arbete än inom 2661<U+0096>2663. Exempel på arbetsuppgifter: Handlägger mottagande och introduktion av nyanlända i kommun. Gör personutredningar och deltar i utslussningen vid intagnas återanpassning till samhället."
"174","2671","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2671","2671","Präster","Leder och planerar församlingsarbete i Svenska kyrkan eller annat trossamfund utom frikyrkoförsamlingar. Leder gudstjänst eller mässa samt predikar och förrättar altartjänst. Förrättar dop, vigslar och begravningar. Uttolkar heliga skrifter samt ansvarar för kyrkans lära och undervisar i trosfrågor. Mottar bikt och utövar själavård."
"175","2672","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=2672","2672","Diakoner","Leder det diakonala arbetet. Håller stödjande samtal med ungdomar och äldre. Gör hembesök hos äldre och sjuka. Leder och organiserar de som arbetar frivilligt inom kyrka och församling. Bygger nätverk med andra institutioner som polis och socialtjänst. Assisterar prästen i guds­tjänst vid nattvard eller förbön."
"176","3111","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3111","3111","Ingenjörer och tekniker inom industri, logistik och produktionsplanering","Utför operativ produktions-, informations- och materialplanering baserat på skattade volymer, faktiskt åtgång och lagerhållning. Granskar konstruktioner i samråd med konstruktör utifrån funktionella och bearbetningstekniska krav. Tidsätter operationer, kalkylerar arbets-, lager-, transport-, tjänste- och produktionskostnader."
"177","3112","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3112","3112","Ingenjörer och tekniker inom bygg och anläggning","Utför tekniskt arbete i samband med konstruktion, nybyggnation, underhåll och reparation av byggnader och anläggningar. Utför mätnings-, konstruktions- och beräkningsarbete samt upprättar arbets- och detaljritningar. Deltar i kontroll och slutgranskning av bygg- och anläggningsprojekt. Utvecklar drift- och underhållsverksamheten för att optimera fastigheters tekniska system."
"178","3113","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3113","3113","Ingenjörer och tekniker inom elektroteknik","Utför tekniskt arbete i samband med konstruktion, tillverkning, montering, drift, underhåll och reparation av elektroteknisk utrustning och system. Utför konstruktions-, ritnings- och beräkningsarbete. Organiserar, leder och samordnar det praktiska arbetet vid tillverkning av elektrotekniska produkter. Provar och kontrollerar elektrotekniska produkter och anläggningar."
"179","3114","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3114","3114","Ingenjörer och tekniker inom maskinteknik","Utför tekniskt arbete i samband med konstruktion, tillverkning, montering, underhåll och reparation av fordon, maskiner och annan mekanisk utrustning samt värme-, vatten-, sanitets-, venti­lations- och kylsystem. Utför konstruktions-, ritnings- och beräkningsarbete. Organiserar, leder och samordnar det praktiska arbetet vid tillverkning av fordon, maskiner m.m. Provar och kontrollerar maskiner och andra mekaniska produkter."
"180","3115","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3115","3115","Ingenjörer och tekniker inom kemi och kemiteknik","Utför tekniskt arbete i samband med kemiteknisk produktion. Organiserar, leder och samordnar det praktiska arbetet vid tillverkning av petroleumprodukter, kemikalier, kemiska och kemitekniska produkter, läkemedel, syntetiska material eller livsmedel. Utför kvalitets- och produktionskontroller av kemiska och kemitekniska produkter under produktionsprocessen."
"181","3116","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3116","3116","Ingenjörer och tekniker inom gruvteknik och metallurgi","Utför tekniskt arbete vid utvinning av metaller, olja och gas eller vid framställning av metaller, legeringar och metallurgiska produkter samt vid underhåll och reparation av gruvinstallationer. Utför kvalitets- och produktkontroller i samband med stål- och metallframställning m.m."
"182","3117","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3117","3117","GIS- och kartingenjörer","Utför karttekniskt arbete. Utför utredningar och beräkningar samt sammanställer och analyserar mätdata. Framställer kartor av olika slag."
"183","3119","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3119","3119","Övriga ingenjörer och tekniker","Utför annat tekniskt arbete än inom 3111<U+0096>3117. Exempel på arbetsuppgifter: Samordnar tillverkning av metall-, glas-, keramik-, pappers-, läder-, textil- och träprodukter. Utför konstruktions-, ritnings- och beräkningsarbete. Gör kvalitets- och produktkontroller."
"184","3121","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3121","3121","Arbetsledare inom bygg, anläggning och gruva","Leder och fördelar arbete på byggarbetsplats, anläggning eller gruva. Bevakar att maskiner och material finns på plats och samordnar arbete med underentreprenörer. Har ansvar för att arbetet utförs enligt gällande ritningar och anvisningar och för att säkerhetsföreskrifter följs. Har visst personalansvar."
"185","3122","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3122","3122","Arbetsledare inom tillverkning","Samordnar, leder och följer upp arbete vid tillverkningsprocesser."
"186","3151","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3151","3151","Maskinbefäl","Ansvarar för drift och underhåll av maskinell, elektrisk och elektronisk utrustning ombord på fartyg."
"187","3152","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3152","3152","Fartygsbefäl m.fl.","Navigerar och styr fartyg. Leder arbete på däck och kommandobrygga samt ansvarar för att säkerhetsföreskrifter följs ombord."
"188","3153","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3153","3153","Piloter m.fl.","Navigerar och styr flygplan, helikoptrar och andra luftfartyg. Ansvarar för flygning, passagerare och last. Övervakar styr- och navigeringssystem."
"189","3154","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3154","3154","Flygledare","Övervakar och leder flygtrafik på start- och landningsbanor samt i luften. Ger instruktioner om startpunkt, färdväg, flyghöjd m.m."
"190","3155","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3155","3155","Flygtekniker","Ansvarar för och leder service- och underhållsarbete på flygplan och helikoptrar. Gör felsök­ning, inspektioner och funktionskontroller."
"191","3211","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3211","3211","Tekniker, bilddiagnostik och medicinteknisk utrustning","Installerar, kontrollerar, övervakar och utför service på medicinteknisk utrustning som används vid diagnosticering eller behandling av olika sjukdomar. Sköter och övervakar t.ex. hjärtlungmaskiner."
"192","3212","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3212","3212","Biomedicinska analytiker m.fl.","Utför kliniska analyser vid sjukhus, läkemedelsindustrin eller laboratorium. Gör kemiska och biokemiska analyser samt tar prover. Hanterar teknisk apparatur och annan utrustning för provtagning och analys. Tar fram underlag som läkare behöver för att fastställa rätt diagnos. Deltar i forskning och utvecklingsarbete. Genomför analyser och dokumenterar bevis vid brotts­utredningar."
"193","3213","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3213","3213","Receptarier","Bereder, expedierar, marknadsför och kvalitetskontrollerar läkemedel inom exempelvis apotek, läkemedelsindustri och sjukhus. Ger råd om läkemedel och hälsa."
"194","3214","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3214","3214","Tandtekniker och ortopedingenjörer m.fl.","Tillverkar tandställning, tandprotes och annan tandersättning. Analyserar behov och önskemål samt utformar och tillverkar ortoped- och hörseltekniska hjälpmedel m.m."
"195","3215","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3215","3215","Laboratorieingenjörer","Utför experiment, analys- och kontrollarbete vid kemisk och fysikaliskt industri- eller forskningslaboratorium. Kontrollerar, testar och analyserar råvaror och produkter. Assisterar vid utformning och utförande av experiment."
"196","3230","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3230","3230","Terapeuter inom alternativmedicin","Behandlar obalanser, spänningar och blockeringar i kroppen."
"197","3240","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3240","3240","Djursjukskötare m.fl.","Vårdar och sköter sjuka djur på djursjukhus, djurklinik m.m. Assisterar veterinär vid undersökningar och operationer. Tar prover och röntgenbilder. Informerar och ger råd samt utför enklare behandlingar."
"198","3250","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3250","3250","Tandhygienister","Behandlar patienter och ger information om förebyggande åtgärder om tandhälsa. Under­söker munhåla samt tar saliv- och bakterieprov. Gör tester, kostutredningar, tar röntgenbilder och utför tandlossningsbehandlingar. Assisterar vid tandreglering. Ger smärtlindring, tar bort tandsten och andra beläggningar på tänderna."
"199","3311","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3311","3311","Mäklare inom finans","Köper och säljer för kunders räkning valuta, aktier, optioner, obligationer, stadsskuldväxlar och andra värdepapper."
"200","3312","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3312","3312","Banktjänstemän","Leder, planerar och samordnar verksamhet vid bankkontor eller bankavdelning. Gör kredit- och riskbedömningar vid exempelvis långivning. Svarar för ekonomisk rådgivning till företag och privatpersoner. Upprättar deklarationer, testamenten och andra ekonomiska handlingar."
"201","3313","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3313","3313","Redovisningsekonomer","Sammanställer, rapporterar, utvärderar och redovisar företags eller myndigheters ekonomiska resultat. Sammanställer budgetunderlag. Bistår revisor med att granska företags och myndigheters redovisning och förvaltning."
"202","3314","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3314","3314","Skadereglerare och värderare","Leder, planerar och samordnar behandling av försäkringsärenden. Besiktigar och värderar försäkringsskador samt utreder skadeersättning. Uppskattar förluster som täcks av försäkringsavtal. Värderar egendom och tillhörigheter i samband med försäljning, försäkringsärende m.m."
"203","3321","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3321","3321","Försäkringssäljare och försäkringsrådgivare","Marknadsför och säljer försäkringar samt analyserar och ger råd om försäkringsbehov. Utreder risker för att kunna kontrollera och fastställa premier och försäkringsvillkor. Köper och säljer delar av försäkringar till andra för­säkringsbolag."
"204","3322","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3322","3322","Företagssäljare","Säljer produkter och tjänster till exempelvis åter­försäljare, grossister och företag genom upp­sökande verksamhet eller från kontor. Ansvarar för produkt eller distrikt. Informerar om produkter och tjänster, utarbetar kundspecifika lösningar samt tar emot beställningar. Sköter kundregister och tar fram försäljningsstatistik."
"205","3323","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3323","3323","Inköpare och upphandlare","Köper in varor och tjänster. Planerar och utreder inköpsbehov och tar in anbud och offerter. Upprätthåller och söker nya kontakter med leverantör. Gör sammanställningar och kalkyler, förhandlar om pris och leveransvillkor samt fattar beslut och skriver kontrakt och sluter avtal."
"206","3324","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3324","3324","Ordersamordnare m.fl.","Samordnar och bevakar order och leveranser genom kontakter med leverantörer, kunder, interna avdelningar, transportföretag, speditörer m.fl."
"207","3331","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3331","3331","Speditörer och transportmäklare","Organiserar för kunders räkning godstransporter och förhandlar om fraktavtal. Upprättar handlingar samt tecknar försäkringar. Beräknar utförselavgifter, tull- och införselavgifter, skatter m.m. Förmedlar lastutrymme i fartyg och andra transportmedel. Utreder reklamations- och skadeärenden."
"208","3332","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3332","3332","Evenemangs- och reseproducenter m.fl.","Producerar och organiserar turist-, affärs-, grupp- och konferensresor. Arrangerar och samordnar konferenser, evenemang, tillställningar, fester och seminarier. Undersöker resmål. Förhandlar om pris och andra villkor samt skriver avtal. Sammanställer resekataloger, tidtabeller och broschyrer."
"209","3333","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3333","3333","Arbetsförmedlare","Matchar lediga platser mot arbetssökande. Fångar upp arbetsmarknadens rekryteringsbehov. Ger råd och stöd till arbetsgivare hur de rekryterar personal och till arbetssökande hur de får arbete."
"210","3334","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3334","3334","Fastighetsmäklare","Förmedlar köp, försäljning eller uthyrning av hus, bostadsrätter, industribyggnader m.m. Marknadsför och visar objekt."
"211","3335","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3335","3335","Fastighetsförvaltare","Förvaltar fastigheter, svarar för uthyrning och besiktning samt skriver underhållsplaner. Förhandlar om hyror samt ansvarar för ekonomiska kalkyler och upprättar kontrakt. Tar in och granskar offerter."
"212","3339","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3339","3339","Övriga förmedlare","Utför annat förmedlingsarbete än inom 3331<U+0096>3335. Exempel på arbetsuppgifter: Säljer varor eller fast egendom på auktion. Bokar engagemang och förhandlar kontrakt m.m. för artister, musiker, författare, idrottsutövare m.fl. Säljer annonser i media. Ger råd om butiksekonomi och marknadsföring."
"213","3341","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3341","3341","Gruppledare för kontorspersonal","Samordnar, leder, planerar och fördelar arbetet inom kontor och kundservice. Utbildar och instruerar personal."
"214","3342","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3342","3342","Domstols- och juristsekreterare m.fl.","Utför assisterande juridiskt arbete. Förbereder, granskar och bearbetar juridiska handlingar. Kallar parter till förhandlingar. Skickar förelägganden. Protokollför rättegångar och förhandlingar. Upprättar förteckningar över dödsbons tillgångar och skulder samt bistår vid arvskifte."
"215","3343","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3343","3343","Chefssekreterare och VD- assistenter m.fl.","Bevakar, förbereder, samordnar och följer upp ärenden och beslut som stöd till chefer, ledningsgrupp och koncernledning m.fl. Förbereder rapporter. Medverkar vid utredningsarbete. Förbereder och arrangerar styrelsemöten, konferenser och liknande. Upprättar protokoll, gör sammanfattningar och översättningar."
"216","3351","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3351","3351","Tull- och kustbevakningstjänstemän","Övervakar person- och godstrafik vid rikets gränser och kontrollerar att tullbestämmelser efterlevs. Bevakar att tull, mervärdesskatt och andra avgifter betalas vid import. Övervakar sjötrafik samt säkerheten och miljöskyddet till sjöss. Kontrollerar att fiskeregler följs."
"217","3352","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3352","3352","Skattehandläggare","Granskar deklarationer, köpebrev och andra dokument för att bestämma skatter m.m. Kontrollerar inbetalningar av bl.a. mervärdesskatt och arbetsgivaravgifter."
"218","3353","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3353","3353","Socialförsäkringshandläggare","Handlägger, utreder och informerar samt fattar beslut om olika socialförsäkringar."
"219","3354","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3354","3354","Säkerhetsinspektörer m.fl.","Kontrollerar att produkter och verksamhet uppfyller kvalitets- och säkerhetskrav. Analyserar risker i produktion. Besiktigar fordon, fartyg och luftfartyg. Svarar för tillsyn av trafik- och flygskolor. Utfärdar föreskrifter och certifikat. Verkar för att farligt gods transporteras på ett säkert sätt."
"220","3355","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3355","3355","Brandingenjörer och byggnadsinspektörer m.fl.","Inspekterar och besiktigar byggnader, anlägg­ningar m.m. Inspekterar brandskyddssystem. Informerar och ger råd vid ny- och ombyggnationer. Gör olycksutredningar och arbetar i operativ räddningstjänst i samband med räddningsinsatser."
"221","3359","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3359","3359","Övriga handläggare","Utför annat handläggningsarbete än inom 3351<U+0096>3355. Exempel på arbetsuppgifter: Utfärdar föreskrifter, certifikat och tillstånd. Handlägger och förbereder ärenden, utreder och fattar beslut."
"222","3360","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3360","3360","Poliser","Upprätthåller ordningen på allmän plats. Ingriper vid lagöverträdelser samt utreder brott. Etablerar kontakter och inhämtar information från olika källor för att förebygga brott. Övervakar och dirigerar trafik."
"223","3411","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3411","3411","Behandlingsassistenter och socialpedagoger m.fl.","Behandlar och rehabiliterar klienter och patienter inom psykiatrisk vård, missbruksvård och kriminalvård. Arbetar med insatser till stöd för flyktingar."
"224","3412","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3412","3412","Pastorer m.fl.","Leder och planerar arbetet i frikyrkoförsamling. Leder gudstjänst och håller möten. Förrättar dop, vigslar och begravningar. Uttolkar bibliska skrifter och undervisar i trosfrågor. Utövar själavård."
"225","3421","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3421","3421","Professionella idrottsutövare","Tränar och tävlar inom olika idrottsgrenar och idrottsevenemang, som medlemmar i lag eller individuellt."
"226","3422","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3422","3422","Idrottstränare och instruktörer m.fl.","Tränar och instruerar professionella idrottsutövare, amatörer och motionärer. Arrangerar, leder eller övervakar tävlingar och olika idrottsevenemang. Sätter poäng, kontrollerar utrustning och tävlingsplatser m.m."
"227","3423","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3423","3423","Fritidsledare m.fl.","Planerar, organiserar och leder fritidsverksamhet för barn, ungdomar och äldre på fritidsgårdar, föreningar, organisationer, företag, inom äldre­omsorg eller församlingar."
"228","3424","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3424","3424","Friskvårdskonsulenter och hälsopedagoger m.fl.","Planerar, leder och organiserar friskvårdsinsatser. Utreder behovet av friskvård samt utformar policy och planer för hälsofrämjande insatser i företag och organisationer."
"229","3431","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3431","3431","Fotografer","Tar stillbilder och rörliga bilder för kommersiella, konstnärliga, industriella och vetenskapliga ändamål. Bearbetar bildkomposition. Sammanställer och redigerar inspelat material till färdigt program eller film."
"230","3432","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3432","3432","Inredare, dekoratörer och scenografer m.fl.","Inreder, väljer möbler och dekorerar t.ex. affärer, kaféer, restauranger, kontor och hem. Ställer i ordning scendekorer, skyltfönster m.m."
"231","3433","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3433","3433","Inspicienter och scriptor m.fl.","Ansvarar för de praktiska detaljerna i arbetet med att sätta upp en teaterföreställning eller vid en inspelning. Ser till att personer och föremål finns på rätt plats vid rätt tidpunkt. Läser manus, antecknar önskemål om ljus, effekter, musik m.m. Handlägger licens- och royaltyfrågor."
"232","3439","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3439","3439","Övriga yrken inom kultur och underhållning","Utför övrigt arbete inom kultur och underhållning än inom 3431<U+0096>3433. Exempel på arbetsuppgifter: Framför cirkuskonster och illusionsnummer. Jonglerar, imiterar m.m. Agerar i farliga sekvenser på film. Presenterar program i radio och TV."
"233","3441","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3441","3441","Trafiklärare","Genomför teoretisk och praktisk körkortsutbildning för motorfordon. Lär ut trafikregler, körteknik och trafiksäkerhet."
"234","3449","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3449","3449","Övriga utbildare och instruktörer","Leder studiecirklar och kurser utanför det reguljära utbildningsväsendet. Exempel på arbetsuppgifter: Lär ut språk, datakunskap, dans, musik, slöjd och hantverkstekniker. Undervisar på utbildningsföretag i datakunskap, ledarskap m.m. Organiserar bl.a. fortbildning av anställda inom företag."
"235","3451","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3451","3451","Köksmästare och souschefer","Ansvarar för och leder dagligt arbete i köket i en restaurang eller på ett fartyg. Skapar rätter samt planerar matsedel och menyer."
"236","3452","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3452","3452","Storhushållsföreståndare","Ansvarar för och leder dagligt arbete i köket på ett internat eller inom storhushåll, exempelvis på en sjukhusrestaurang eller i en skolmatsal. Planerar matsedlar samt köper in varor."
"237","3511","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3511","3511","Drifttekniker, IT","Sköter daglig drift av informations- och kommunikationssystem, kringutrustning, maskinvara, programvara och annan datorutrustning för att identifiera och förebygga fel och driftstörningar."
"238","3513","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3513","3513","Systemadministratörer","Administrerar system, databaser och lokala nätverk och ger service till användare. Installerar och konfigurerar nya applikationer och distribuerar programuppdateringar till användare."
"239","3514","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3514","3514","Nätverks- och systemtekniker m.fl.","Installerar och konfigurerar kommunikationsutrustning samt ansvarar för underhåll av denna utrustning, t.ex. brandväggar, routrar, switchar etc."
"240","3515","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3515","3515","Webbmaster och webbadministratörer","Underhåller, övervakar och administrerar drift av Internet och interna webbplatser samt maskin- och programvara för webbservrar. Ansvarar för en webbplats övergripande struktur och innehåll."
"241","3521","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3521","3521","Bild- och sändningstekniker","Ansvarar för teknik och leder arbete vid sändning av TV-program från studio eller inspelningsbuss. Planerar och hanterar utrustning för redigering och mixning av ljud- och bildinspelningar. Gör mixbearbetning av inspelningar samt överför ljud till och från olika media."
"242","3522","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=3522","3522","Ljus-, ljud och scentekniker","Installerar och programmerar utrustning för ljus, ljud och scenmaskineri. Svarar för och sköter ljussättning. Ansvarar för sceners byggnad, funktion och tekniska utrustning samt underhåll. Planerar och genomför föreställningar med artister inom scenkonsten. Bygger, skiftar och river dekor."
"243","4111","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4111","4111","Ekonomiassistenter m.fl.","Registrerar, sammanställer och bearbetar data om företags eller organisations ekonomiska transaktioner. Kontrollerar och upprättar underlag för exempelvis fakturor. Sköter och bokför in- och utbetalningar. Informerar om resultat. Sköter momshantering och sammanställer material inför skattedeklarationen."
"244","4112","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4112","4112","Löne- och personaladministratörer","Utför löneberedningsrutiner och löpande löne­arbete. Hanterar anställningsformer och tillämpning av arbetsrätt och avtal i löneberedning, löneformer och lönedelar. Sammanställer underlag för statistik, pensions- och försäkringsärenden."
"245","4113","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4113","4113","Backofficepersonal m.fl.","Utför registrering, avveckling och kontroll av affärshändelser inom värdepappers- och valutahandeln."
"246","4114","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4114","4114","Marknads- och försäljningsassistenter","Bevakar och bereder marknads- och försälj­ningsärenden. Sköter administration för marknads- och försäljningsaktiviteter. Kontrollerar och redigerar texter. Bokar utrymme för annonser och kampanjer samt kontrollerar införande med avseende på tidpunkt, innehåll, plats, storlek och form. Sköter samordning mellan reklambyrå, tryckeri och medieföretag."
"247","4115","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4115","4115","Inköps- och orderassistenter","Gör beställningar samt kontrollerar varor och fakturor. Granskar offerter och skriver ut inköpsorder. Sköter leverantörsregister och lagerlistor. Begär in offerter, pris och leverantörsuppgifter."
"248","4116","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4116","4116","Skolassistenter m.fl.","Hanterar personal- och elevregister, diarieföring, arkivering, statistik, posthantering och frånvaro­hantering vid förskolor eller skolor. Beställer läromedel och förbrukningsmaterial. Assisterar förskolechef eller rektor."
"249","4117","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4117","4117","Medicinska sekreterare, vårdadministratörer m.fl.","Skriver och hanterar patientjournaler utifrån information från läkare eller annan vårdgivare. Sköter administration, remisshantering och tar emot patienter."
"250","4119","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4119","4119","Övriga kontorsassistenter och sekreterare","Utför annat kontorsarbete än inom 4111<U+0096>4117 Exempel på arbetsuppgifter: Sköter löpande ärenden inom administration. Kontrollerar, kompletterar, registrerar, besvarar förfrågningar m.m. Skriver protokoll, brev, tabeller och andra dokument. Gör uträkningar och avstämningar."
"251","4211","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4211","4211","Croupierer och oddssättare m.fl.","Leder olika kasinospel. Säljer spelbrickor och ropar ut nummer under bingospelets gång. Beräknar matematiska sannolikheter och tar fram statistik, för oddssättning."
"252","4212","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4212","4212","Inkasserare och pantlånare m.fl.","Överlämnar delgivningshandlingar. Inkasserar utestående fordringar samt undersöker tillgångar. Gör upp avbetalningsplaner och medverkar i förlikningar. Upprättar ansökningshandlingar till Kronofogden samt ansöker om verkställighet såsom utmätningar och avhysningar. Lånar ut pengar mot pant. Värderar panter eller annan säkerhet. Informerar om lånevillkor och beräknar ränta."
"253","4221","https://www.h5.scb.se/yreg/SSYKBeskr2012.asp?id=4221","4221","Resesäljare och trafikassistenter m.fl.","Lämnar upplysningar om resor, resmål, logi och evenemang. Förmedlar och säljer resor. Gör upp resplaner och bokar biljetter, hotellrum m.m. Svarar för passagerarservice på flygplatser samt på färje- och bussterminaler. Informerar om avgångstider, biljettpriser, linjesträckningar, res­tider m.m. Kontrollerar färdbevis och registrerar bagage."
